station_id,station_name,catchment_method,poi_name,retail_category,amenity,shop,tourism,office,leisure
zhongshan,Zhongshan,exit_union_500m,布娜飛小酒館,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,塩琉,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,切り麦狐狸烏龍麵專賣店,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,Crew’s Dessert,other,,pastry,,,
zhongshan,Zhongshan,exit_union_500m,天澄霸王海鮮粥,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,浪漫銀髮協會,services,,,,ngo,
zhongshan,Zhongshan,exit_union_500m,麗晶精品,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,exit_union_500m,台北中山意舍酒店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,三河中川屋,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,龍鱗,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,一流二事素椒麵,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,Exit J5,other,,doors,,,
zhongshan,Zhongshan,exit_union_500m,Yiguo Ramen,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,權泉珈琲,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,沐田No.2-1涮涮工廠,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,doogu,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,,other,,mobile_phone,,,
zhongshan,Zhongshan,exit_union_500m,一品現泡茶,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongshan,Zhongshan,exit_union_500m,屈臣氏,health,,chemist,,,
zhongshan,Zhongshan,exit_union_500m,金興発生活百貨,other,,houseware,,,
zhongshan,Zhongshan,exit_union_500m,八百屋,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,全聯福利中心,convenience,,supermarket,,,
zhongshan,Zhongshan,exit_union_500m,巃蕪 - Tea Lab . LONGOO,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,金春喜韓廚,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,鬼金棒拉麵中山別館,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,Come True Cafe,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,太田日式燒肉,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,Aye Taipei,food,pub,,,,
zhongshan,Zhongshan,exit_union_500m,萊爾富,convenience,,convenience,,,
zhongshan,Zhongshan,exit_union_500m,華承軒,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,思夢樂,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,exit_union_500m,京都勝牛,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,一沐日,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,茗窖茶莊,other,,tea,,,
zhongshan,Zhongshan,exit_union_500m,黎小館,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,蘇氏麵館,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,HEYY HAIR SALON 中山店,services,,hairdresser,,,
zhongshan,Zhongshan,exit_union_500m,府城麵食,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,尤拿中山 UNA•H2O Salon,services,,hairdresser,,,
zhongshan,Zhongshan,exit_union_500m,吉川海鮮丼專門店（中山店）,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,Do Bar 獨角落,food,bar,,,,
zhongshan,Zhongshan,exit_union_500m,芋艿川,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,鶴茶樓,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,Potato Corner,food,fast_food,,,,
zhongshan,Zhongshan,exit_union_500m,波奇走走,food,fast_food,,,,
zhongshan,Zhongshan,exit_union_500m,迷上甜點,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,稲町家香料咖哩,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,CNFlower,lifestyle/design,,florist,,,
zhongshan,Zhongshan,exit_union_500m,CHAFFEE,cafe,cafe,,,,
zhongshan,Zhongshan,exit_union_500m,Aesop,lifestyle/design,,cosmetics,,,
zhongshan,Zhongshan,exit_union_500m,建成國中,education,school,,,,
zhongshan,Zhongshan,exit_union_500m,日新國小,education,school,,,,
zhongshan,Zhongshan,exit_union_500m,蓬萊國小,education,school,,,,
zhongshan,Zhongshan,exit_union_500m,Miki Plaza,other,,mall,,,
zhongshan,Zhongshan,exit_union_500m,台北晶華酒店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,誠品生活,other,,department_store,,,
zhongshan,Zhongshan,exit_union_500m,新光三越,other,,department_store,,,
zhongshan,Zhongshan,exit_union_500m,台北當代藝術館,services,,,museum,,
zhongshan,Zhongshan,exit_union_500m,老爺會館台北林森,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,台北大倉久和大飯店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,中山分局,services,,,,government,
zhongshan,Zhongshan,exit_union_500m,臺北市中山運動中心,services,,,,,sports_centre
zhongshan,Zhongshan,exit_union_500m,欣欣百貨,other,,department_store,,,
zhongshan,Zhongshan,exit_union_500m,第五大道,services,,,,yes,
zhongshan,Zhongshan,exit_union_500m,遠東中央ABC大樓,services,,,,yes,
zhongshan,Zhongshan,exit_union_500m,丹迪旅社天津店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,天津大飯店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,紫園旅社,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,中山辦公大樓,services,,,,government,
zhongshan,Zhongshan,exit_union_500m,成記燒臘便當,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,,services,,,,yes,
zhongshan,Zhongshan,exit_union_500m,快安藥局,health,pharmacy,,,,
zhongshan,Zhongshan,exit_union_500m,藏寶堂藝玩店,other,,toys,,,
zhongshan,Zhongshan,exit_union_500m,日月潭紅茶,other,,tea,,,
zhongshan,Zhongshan,exit_union_500m,台灣紅珊瑚,apparel/fashion,,jewelry,,,
zhongshan,Zhongshan,exit_union_500m,建祥藥局,health,pharmacy,,,,
zhongshan,Zhongshan,exit_union_500m,飄香牛肉麵館,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,舞光LED,other,,electronics,,,
zhongshan,Zhongshan,exit_union_500m,洛亞有限公司,services,,,,yes,
zhongshan,Zhongshan,exit_union_500m,好吃炒羊肉,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,福泰桔子商務旅館,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,Y區地下街-服飾區,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,exit_union_500m,志仁高中,education,school,,,,
zhongshan,Zhongshan,exit_union_500m,台北地下街,other,,mall,,,
zhongshan,Zhongshan,exit_union_500m,中山地下街,other,,mall,,,
zhongshan,Zhongshan,exit_union_500m,皇家玫瑰旅館,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,台北老爺大酒店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,京都商務旅館,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,友友大飯店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,,other,,beauty,,,
zhongshan,Zhongshan,exit_union_500m,Louis Vuitton,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,exit_union_500m,SHIATZY CHEN 夏姿・陳,apparel/fashion,,clothes,,,
zhongshan,Zhongshan,exit_union_500m,臺北國際大飯店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,希爾頓逸林酒店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,盤古捷旅,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,京站時尚廣場,other,,mall,,,
zhongshan,Zhongshan,exit_union_500m,La Caja de Musica樂盒子,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,羅本家咖哩,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,夾腳拖的家 長安 122,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,大欣Hotel,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,尤里西斯旅店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,臺北轉運站國道客運售票處,other,,ticket,,,
zhongshan,Zhongshan,exit_union_500m,臺北市政府身心障礙服務中心,services,,,,government,
zhongshan,Zhongshan,exit_union_500m,天雲旅棧 台北中山,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,主徒會牧靈中心,services,,,,religion,
zhongshan,Zhongshan,exit_union_500m,家樂利,food,restaurant,,,,
zhongshan,Zhongshan,exit_union_500m,f6 Fanatic Hair Design,services,,hairdresser,,,
zhongshan,Zhongshan,exit_union_500m,新光三越,other,,department_store,,,
zhongshan,Zhongshan,exit_union_500m,天閣酒店,services,,,hotel,,
zhongshan,Zhongshan,exit_union_500m,基陽點焊機,other,,trade,,,
zhongshan,Zhongshan,exit_union_500m,浴太汽車材料行,other,,trade,,,
zhongshan,Zhongshan,exit_union_500m,利達企業股份有限公司,services,,,,company,
zhongshan,Zhongshan,exit_union_500m,誠品R79,other,,mall,,,
zhongshan,Zhongshan,exit_union_500m,,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,華南商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,土三寒六讚歧烏龍麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,家樂福超市,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,櫻花,other,,kitchen,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,勞力士,other,,watches,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,西堤牛排,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,屈臣氏,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,寶雅,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,雄獅旅遊,services,,travel_agency,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,臺灣土地銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Omega,other,,watches,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,合作金庫商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,安全帽、雨衣、手套、換鏡片,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,華漾大飯店,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Hello Kitty Sweets Restaurant,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,沐舍背包客棧,services,,,hostel,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,喬合大飯店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Cross Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,饌味香,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,曼都髮型,services,,hairdresser,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,享Cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,大全聯,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,NET,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,國泰世華商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,古早味古早麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,EIGER,services,,,,lawyer,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,陳陽鵝肉大王,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,咖啡弄,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,香港茶水攤,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Cosi o Cosi Trattoria Italiana,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,臺灣銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,EZTravel,services,,,,travel_agent,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,山西刀削麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,林曉同概念店,apparel/fashion,,jewelry,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Evan's Burger,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,正義郵局,services,post_office,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,華南商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,台北富邦商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Patagonia,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,湛爐咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,麥當勞,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,素食,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,若荷蔬食時尚餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Ecco,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,康是美,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,馬辣,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Subway,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Uv100,other,,beauty,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,振信茗茶,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,雜貨店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,胖子小吃,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,順成蛋糕,other,,bakery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,聯邦商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,川巴子100熱炒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,好米亞,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,日光寒舍咖啡洋食館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,臺北光武郵局,services,post_office,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,kiosk,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,NET,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,iROO,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,CHURRO'K,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Puma,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,樂雅樂,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,STEVE MADDEN,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Superdry,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,White Rabbit,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Clarks,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Ecco,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,kila kila,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,salad,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,一風堂,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,中國信託商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,得意假髮,other,,wigs,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,伊芝精品,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全聯福利中心,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,北安集品,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,國泰世華商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,天仁茗茶,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,康是美,health,,chemist,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,星巴克,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,朝桂,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,橋頭麻辣鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,欣葉,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,NET,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,築間幸福鍋物,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,瑪榭襪品,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,皮爾卡登女性內衣,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,福勝亭,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,美珍香忠孝二店,other,,butcher,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,家樂福超市,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,頂好名店城,other,,mall,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,頂好哨子麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Café 515,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,秀花·鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,啾哇嘿喲,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,月島文字燒,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,羅浮宮,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,星衣館 日.韓服飾,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Homey's cafe,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,香港茶餐廳,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,富樂台式涮涮鍋,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,彰化商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,慢步調,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,市政服務站,services,,,,government,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,頂好就業服務站,services,,,,employment_agency,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,同心圓水晶紅豆餅,other,,confectionery,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,香榭峇里Hotel,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Sony,other,,electronics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,台灣鐵三角展示中心,other,,electronics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,鼎泰豐,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,阿宗麵線,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,本家台灣咖哩,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,芳庭彼訒餐坊,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,全家便利商店,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,86小舖-忠孝頂好店,lifestyle/design,,cosmetics,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,叁合院,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,中華電信,services,,,,telecommunication,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,餅之舖,convenience,,supermarket,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,早安美芝城,food,fast_food,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,瑪姬咖啡,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,義美食品,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,老地方牛肉麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,無雙,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,TagHeuer,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,101艾美琪hotel,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,IF,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,一品活蝦,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,中美鐘錶,other,,watches,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,中華電信,services,,,,telecommunication,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,大肉盤好食多(整修),food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,愛玉坊,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,,other,,vacant,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,新文明,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,瓦崎燒烤,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,紫琳蒸餃館,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,創義麵,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,逗漢堡,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,清風SeFa58,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,燒肉スマイル,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,7-Eleven,convenience,,convenience,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,85度C,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,台南味葉家小卷料理,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,敦南愛爾麗診所,health,clinic,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,新和東南亞料理,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,永豐商業銀行,services,bank,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,總督牛排,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Airwalk,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,BMV,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Giordano,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Hush Puppies,apparel/fashion,,shoes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,So Nice,apparel/fashion,,clothes,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,youth,other,,computer,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,Soul R. Vegan Café,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,毒茶,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,激安の食事酒場,food,restaurant,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,丰居旅店,services,,,hotel,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,外婆的茶屋,cafe,cafe,,,,
zhongxiao_fuxing,Zhongxiao Fuxing,exit_union_500m,頂尖科學教育基金會,services,,,,ngo,
